GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
10612	6.32e-01	5.45e-01	0.1152	-0.605876	-0.069806	232.84	TRIM3	tripartite motif containing 3
26610	6.32e-01	5.45e-01	0.128	-0.605147	-0.077436	190.48	ELP4	elongator acetyltransferase complex subunit 4
100506691	6.32e-01	5.45e-01	0.5402	-0.605116	-0.326891	10.07	LINC02985	long intergenic non-protein coding RNA 2985
11187	6.32e-01	5.45e-01	0.3808	-0.604961	-0.230374	20.11	PKP3	plakophilin 3
105374128	6.32e-01	5.45e-01	0.5693	0.604896	0.344377	9.14	LOC105374128	uncharacterized LOC105374128
56963	6.33e-01	5.45e-01	0.6109	-0.604549	-0.369321	8.21	RGMA	repulsive guidance molecule BMP co-receptor a
25851	6.33e-01	5.46e-01	0.0781	0.604344	0.047213	533.03	TECPR1	tectonin beta-propeller repeat containing 1
23017	6.33e-01	5.46e-01	0.4725	0.604242	0.285521	12.58	FAIM2	Fas apoptotic inhibitory molecule 2
646626	6.33e-01	5.46e-01	0.2852	-0.603883	-0.172247	35.76	BCL10-AS1	BCL10 antisense RNA 1
9801	6.33e-01	5.46e-01	0.0726	0.603807	0.043809	614.04	MRPL19	mitochondrial ribosomal protein L19
98	6.33e-01	5.46e-01	0.1733	-0.60346	-0.104564	103.77	ACYP2	acylphosphatase 2
101927179	6.33e-01	5.46e-01	0.3944	0.603456	0.238008	17.74	LOC101927179	uncharacterized LOC101927179
55869	6.34e-01	5.47e-01	0.1249	0.602648	0.075247	193.27	HDAC8	histone deacetylase 8
285638	6.34e-01	5.47e-01	0.5308	-0.602466	-0.319795	10.13	LOC285638	uncharacterized LOC285638
201294	6.34e-01	5.47e-01	0.5028	-0.602121	-0.302763	12.42	UNC13D	unc-13 homolog D
4207	6.34e-01	5.47e-01	0.2415	-0.602012	-0.145391	49.67	BORCS8-MEF2B	BORCS8-MEF2B readthrough
28976	6.34e-01	5.47e-01	0.0972	-0.601853	-0.058471	354.11	ACAD9	acyl-CoA dehydrogenase family member 9
55572	6.34e-01	5.47e-01	0.1239	-0.601829	-0.074579	214.79	FOXRED1	FAD dependent oxidoreductase domain containing 1
200539	6.34e-01	5.47e-01	0.3947	0.601702	0.237503	18.73	ANKRD23	ankyrin repeat domain 23
55768	6.34e-01	5.47e-01	0.0903	0.601661	0.054318	418.44	NGLY1	N-glycanase 1
286102	6.34e-01	5.48e-01	0.2682	0.601388	0.161308	42.01	TMED10P1	transmembrane p24 trafficking protein 10 pseudogene 1
646450	6.35e-01	5.48e-01	0.3062	0.600651	0.183938	29.75	ARIH2OS	ARIH2 opposite strand lncRNA
55100	6.35e-01	5.48e-01	0.0903	0.600683	0.05423	402.18	WDR70	WD repeat domain 70
105378991	6.35e-01	5.48e-01	0.5512	-0.600716	-0.331087	9.53	ERCC8-AS1	ERCC8 antisense RNA 1
112268269	6.35e-01	5.48e-01	0.3135	0.600466	0.188228	29.78	LOC112268269	uncharacterized LOC112268269
125893	6.35e-01	5.48e-01	0.1909	0.600376	0.114621	79.84	ZNF816	zinc finger protein 816
7423	6.35e-01	5.49e-01	0.0782	0.599803	0.046914	556.82	VEGFB	vascular endothelial growth factor B
282679	6.35e-01	5.49e-01	0.4775	-0.599714	-0.28635	13.31	AQP11	aquaporin 11
107986363	6.36e-01	5.49e-01	0.5243	0.599164	0.314132	10.48	LOC107986363	uncharacterized LOC107986363
56915	6.36e-01	5.49e-01	0.2071	0.599179	0.124107	76.43	EXOSC5	exosome component 5
9911	6.36e-01	5.49e-01	0.2089	-0.599002	-0.125159	66.76	TMCC2	transmembrane and coiled-coil domain family 2
100500888	6.36e-01	5.49e-01	0.1842	0.599056	0.110343	86.14	MIR3940	microRNA 3940
339231	6.36e-01	5.49e-01	0.1079	0.598635	0.064615	268.59	ARL16	ADP ribosylation factor like GTPase 16
84464	6.36e-01	5.50e-01	0.1169	0.598261	0.069928	215.28	SLX4	SLX4 structure-specific endonuclease subunit
29883	6.37e-01	5.50e-01	0.0596	-0.597526	-0.035641	1093.25	CNOT7	CCR4-NOT transcription complex subunit 7
7249	6.37e-01	5.50e-01	0.0559	-0.597492	-0.03343	1198.08	TSC2	TSC complex subunit 2
55500	6.37e-01	5.50e-01	0.0665	0.597082	0.039677	809.94	ETNK1	ethanolamine kinase 1
283377	6.37e-01	5.51e-01	0.1526	0.596907	0.091108	121.93	SPRYD4	SPRY domain containing 4
654466	6.37e-01	5.51e-01	0.3977	-0.596631	-0.237298	18.3	FGF7P3	fibroblast growth factor 7 pseudogene 3
101867536	6.37e-01	5.51e-01	0.2467	-0.596519	-0.147136	46.63	PRNCR1	prostate cancer associated non-coding RNA 1
93594	6.37e-01	5.51e-01	0.1309	0.596062	0.078021	180.19	TBC1D31	TBC1 domain family member 31
54962	6.38e-01	5.51e-01	0.1304	0.595519	0.077657	177.3	TIPIN	TIMELESS interacting protein
51218	6.38e-01	5.52e-01	0.1024	-0.595195	-0.060926	314.15	GLRX5	glutaredoxin 5
9061	6.38e-01	5.52e-01	0.0577	-0.594767	-0.034336	1099.68	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1
205251	6.39e-01	5.52e-01	0.1597	0.59416	0.094881	118.27	MTLN	mitoregulin
101927612	6.39e-01	5.53e-01	0.5683	0.59368	0.337411	9.43	RNF139-DT	RNF139 divergent transcript
657	6.39e-01	5.53e-01	0.0732	0.593509	0.043433	789.15	BMPR1A	bone morphogenetic protein receptor type 1A
25820	6.39e-01	5.53e-01	0.0532	-0.593032	-0.031568	1407.52	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1
161882	6.39e-01	5.53e-01	0.1627	0.593075	0.096477	107.78	ZFPM1	zinc finger protein, FOG family member 1
84851	6.39e-01	5.53e-01	0.1252	-0.592966	-0.074241	188.15	TRIM52	tripartite motif containing 52
440253	6.40e-01	5.53e-01	0.262	-0.592578	-0.155241	41.43	WHAMMP2	WHAMM pseudogene 2
100526772	6.40e-01	5.54e-01	0.181	0.59237	0.107219	88.81	STIMATE-MUSTN1	STIMATE-MUSTN1 readthrough
65992	6.40e-01	5.54e-01	0.0919	0.591744	0.054408	374.1	DDRGK1	DDRGK domain containing 1
441046	6.41e-01	5.54e-01	0.513	0.591042	0.30321	11.74	GUSBP5	GUSB pseudogene 5
10845	6.41e-01	5.55e-01	0.0701	0.590763	0.041387	700.65	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit X
134218	6.41e-01	5.55e-01	0.0617	-0.589931	-0.0364	983.46	DNAJC21	DnaJ heat shock protein family (Hsp40) member C21
107987072	6.42e-01	5.55e-01	0.2274	-0.589783	-0.13412	54.96	LOC107987072	
23438	6.42e-01	5.55e-01	0.0833	0.589692	0.049111	461.12	HARS2	histidyl-tRNA synthetase 2, mitochondrial
100506922	6.42e-01	5.56e-01	0.3671	0.589405	0.216346	21.99	MAP3K2-DT	MAP3K2 divergent transcript
23215	6.42e-01	5.56e-01	0.0382	0.588766	0.022509	4409.36	PRRC2C	proline rich coiled-coil 2C
8050	6.43e-01	5.56e-01	0.0847	0.588198	0.049833	456.29	PDHX	pyruvate dehydrogenase complex component X
123722	6.43e-01	5.56e-01	0.3436	-0.588153	-0.202119	29.45	FSD2	fibronectin type III and SPRY domain containing 2
102465133	6.43e-01	5.57e-01	0.483	0.587597	0.283826	11.82	MIR6125	microRNA 6125
84439	6.43e-01	5.57e-01	0.13	-0.587247	-0.076344	175.25	HHIPL1	HHIP like 1
4117	6.43e-01	5.57e-01	0.4288	-0.587172	-0.251764	16.21	MAK	male germ cell associated kinase
107983971	6.44e-01	5.58e-01	0.5058	-0.586015	-0.296395	11.39	LOC107983971	
65072	6.44e-01	5.58e-01	0.2107	0.585691	0.123429	65.53	CFLAR-AS1	CFLAR antisense RNA 1
79446	6.45e-01	5.58e-01	0.1622	0.585258	0.094953	135.98	WDR25	WD repeat domain 25
684	6.45e-01	5.59e-01	0.0655	-0.58504	-0.03832	1322.02	BST2	bone marrow stromal cell antigen 2
105373041	6.45e-01	5.59e-01	0.5588	-0.584242	-0.326456	9.94	LOC105373041	uncharacterized LOC105373041
152992	6.45e-01	5.59e-01	0.1545	0.583959	0.090211	124.53	TRMT44	tRNA methyltransferase 44 homolog
84516	6.45e-01	5.59e-01	0.0505	-0.583999	-0.029505	1565.05	DCTN5	dynactin subunit 5
23386	6.45e-01	5.59e-01	0.0566	-0.583817	-0.033037	1197.61	NUDCD3	NudC domain containing 3
84733	6.45e-01	5.59e-01	0.23	-0.58381	-0.134252	56.29	CBX2	chromobox 2
101929357	6.46e-01	5.60e-01	0.328	0.583434	0.191366	27	HP09053	uncharacterized LOC101929357
152756	6.46e-01	5.60e-01	0.5293	-0.583484	-0.308846	10.48	FAM218A	family with sequence similarity 218 member A
762	6.46e-01	5.60e-01	0.1569	0.58326	0.091516	121.44	CA4	carbonic anhydrase 4
102724517	6.46e-01	5.60e-01	0.4305	0.583007	0.250967	15.54	LOC102724517	uncharacterized LOC102724517
7528	6.46e-01	5.60e-01	0.0559	-0.582587	-0.032559	1485.32	YY1	YY1 transcription factor
101928068	6.46e-01	5.60e-01	0.452	-0.582365	-0.263201	13.7	LOC101928068	uncharacterized LOC101928068
105372860	6.46e-01	5.61e-01	0.2102	-0.582071	-0.122362	67.09	UFD1-AS1	UFD1 antisense RNA 1
100131320	6.47e-01	5.61e-01	0.5321	0.581849	0.309577	9.71	RAB6C-AS1	RAB6C antisense RNA 1
79109	6.47e-01	5.61e-01	0.0564	-0.581548	-0.032778	1126.95	MAPKAP1	MAPK associated protein 1
9636	6.47e-01	5.61e-01	0.0462	-0.58132	-0.026856	9122.25	ISG15	ISG15 ubiquitin like modifier
116238	6.47e-01	5.61e-01	0.1659	-0.581375	-0.096474	107.33	TLCD1	TLC domain containing 1
7855	6.47e-01	5.61e-01	0.1329	-0.581156	-0.077237	174.96	FZD5	frizzled class receptor 5
10421	6.47e-01	5.61e-01	0.0659	-0.581059	-0.038275	800.24	CD2BP2	CD2 cytoplasmic tail binding protein 2
51763	6.47e-01	5.61e-01	0.0932	-0.580909	-0.054169	355.8	INPP5K	inositol polyphosphate-5-phosphatase K
27345	6.47e-01	5.62e-01	0.5773	-0.580581	-0.335145	9.05	KCNMB4	potassium calcium-activated channel subfamily M regulatory beta subunit 4
113246	6.47e-01	5.62e-01	0.0742	0.580314	0.043051	640.42	C12orf57	chromosome 12 open reading frame 57
102465252	6.47e-01	5.62e-01	0.3823	-0.580097	-0.221797	19.38	MIR6506	microRNA 6506
4690	6.48e-01	5.62e-01	0.0906	-0.579755	-0.052532	379.7	NCK1	NCK adaptor protein 1
105374407	6.48e-01	5.62e-01	0.5459	-0.579644	-0.316403	10.43	LOC105374407	
107987181	6.48e-01	5.62e-01	0.4971	-0.579657	-0.288171	12.7	LOC107987181	
100846978	6.48e-01	5.62e-01	0.5856	-0.579551	-0.339404	8.99	LINC00506	long intergenic non-protein coding RNA 506
100286844	6.48e-01	5.62e-01	0.2976	-0.579485	-0.172441	32.76	BCDIN3D-AS1	BCDIN3D antisense RNA 1
7579	6.48e-01	5.63e-01	0.1221	-0.579062	-0.070683	209.8	ZSCAN20	zinc finger and SCAN domain containing 20
81847	6.48e-01	5.63e-01	0.0626	-0.579057	-0.036229	1053.52	RNF146	ring finger protein 146
55553	6.48e-01	5.62e-01	0.4701	-0.579171	-0.27227	13.72	SOX6	SRY-box transcription factor 6
100131213	6.48e-01	5.63e-01	0.2138	-0.578955	-0.123756	67.15	ZNF503-AS2	ZNF503 antisense RNA 2
51301	6.48e-01	5.63e-01	0.3902	-0.578795	-0.225818	19.23	GCNT4	glucosaminyl (N-acetyl) transferase 4
65057	6.48e-01	5.63e-01	0.1323	-0.578833	-0.076605	168.82	ACD	ACD shelterin complex subunit and telomerase recruitment factor
23212	6.48e-01	5.63e-01	0.1012	-0.578637	-0.058551	338.48	RRS1	ribosome biogenesis regulator 1 homolog
101928062	6.48e-01	5.63e-01	0.4624	-0.578155	-0.267318	13.58	PRANCR	progenitor renewal associated non-coding RNA
2733	6.49e-01	5.64e-01	0.0824	-0.577632	-0.047611	476.26	GLE1	GLE1 RNA export mediator
23163	6.49e-01	5.64e-01	0.0804	-0.577326	-0.046399	499.08	GGA3	golgi associated, gamma adaptin ear containing, ARF binding protein 3
6885	6.49e-01	5.64e-01	0.0572	0.577106	0.033026	1192.39	MAP3K7	mitogen-activated protein kinase kinase kinase 7
153364	6.49e-01	5.64e-01	0.1429	-0.576802	-0.082407	146.83	MBLAC2	metallo-beta-lactamase domain containing 2
100527950	6.49e-01	5.64e-01	0.1425	0.576373	0.082134	145.35	GJA9-MYCBP	GJA9-MYCBP readthrough
105378410	6.50e-01	5.64e-01	0.5101	0.576298	0.293951	11.07	LOC105378410	uncharacterized LOC105378410
57505	6.50e-01	5.64e-01	0.1	-0.576181	-0.057593	302.78	AARS2	alanyl-tRNA synthetase 2, mitochondrial
11097	6.50e-01	5.65e-01	0.1355	0.575016	0.077896	184.44	NUP42	nucleoporin 42
83943	6.51e-01	5.66e-01	0.213	-0.574674	-0.122385	67.45	IMMP2L	inner mitochondrial membrane peptidase subunit 2
23322	6.51e-01	5.66e-01	0.1158	0.574647	0.066519	270.93	RPGRIP1L	RPGRIP1 like
100288069	6.51e-01	5.66e-01	0.499	-0.573902	-0.286357	12.01	LOC100288069	uncharacterized LOC100288069
9672	6.51e-01	5.66e-01	0.0439	0.573776	0.025176	3449.69	SDC3	syndecan 3
148534	6.51e-01	5.66e-01	0.3708	0.573731	0.21275	23.19	TLCD4	TLC domain containing 4
105376722	6.51e-01	5.66e-01	0.5275	-0.573518	-0.302558	11.74	LOC105376722	uncharacterized LOC105376722
100126332	6.52e-01	5.67e-01	0.5091	-0.572628	-0.291516	11.1	MIR943	microRNA 943
399844	6.52e-01	5.67e-01	0.5554	-0.572068	-0.317734	9.11	LINC01002	long intergenic non-protein coding RNA 1002
51807	6.52e-01	5.67e-01	0.3938	-0.572014	-0.225273	19.25	TUBA8	tubulin alpha 8
5662	6.53e-01	5.68e-01	0.48	-0.571664	-0.274383	13.14	PSD	pleckstrin and Sec7 domain containing
107985567	6.53e-01	5.68e-01	0.277	0.571568	0.158317	36.49	LOC107985567	protein LLP homolog
57758	6.53e-01	5.68e-01	0.3725	-0.571207	-0.212785	21.16	SCUBE2	signal peptide, CUB domain and EGF like domain containing 2
6464	6.53e-01	5.68e-01	0.0386	-0.570953	-0.022011	5141.51	SHC1	SHC adaptor protein 1
100507299	6.53e-01	5.68e-01	0.5845	0.571038	0.333752	9.05	SMC5-DT	SMC5 divergent transcript
55172	6.53e-01	5.68e-01	0.1481	0.570977	0.084534	142.64	DNAAF2	dynein axonemal assembly factor 2
158358	6.53e-01	5.68e-01	0.0745	0.570412	0.042473	715.34	KIAA2026	KIAA2026
100861517	6.53e-01	5.68e-01	0.5616	-0.570307	-0.320283	9.23	OCIAD1-AS1	OCIAD1 antisense RNA 1
56478	6.54e-01	5.69e-01	0.0827	0.569597	0.047112	466.39	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1
138311	6.54e-01	5.69e-01	0.2509	0.56948	0.142908	48.71	DIPK1B	divergent protein kinase domain 1B
4712	6.54e-01	5.69e-01	0.0924	0.569173	0.052618	418.55	NDUFB6	NADH:ubiquinone oxidoreductase subunit B6
400073	6.54e-01	5.69e-01	0.241	-0.569081	-0.137161	48.96	C12orf76	chromosome 12 open reading frame 76
4595	6.54e-01	5.69e-01	0.186	-0.56896	-0.105823	85.63	MUTYH	mutY DNA glycosylase
29086	6.54e-01	5.69e-01	0.0727	0.568917	0.041352	650.46	BABAM1	BRISC and BRCA1 A complex member 1
9879	6.54e-01	5.70e-01	0.0577	0.568746	0.032835	1226.23	DDX46	DEAD-box helicase 46
955	6.54e-01	5.70e-01	0.072	-0.568528	-0.040919	731.79	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6
107984837	6.54e-01	5.70e-01	0.3795	-0.568343	-0.215676	20.02	LOC107984837	
10298	6.55e-01	5.70e-01	0.0866	-0.567917	-0.049206	431.33	PAK4	p21 (RAC1) activated kinase 4
80128	6.55e-01	5.70e-01	0.1543	0.567812	0.087598	123.24	TRIM46	tripartite motif containing 46
112268444	6.55e-01	5.71e-01	0.2464	0.567203	0.139774	48.18	LOC112268444	
653653	6.55e-01	5.71e-01	0.2698	-0.567156	-0.153032	40.28	LOC653653	adaptor related protein complex 1 subunit sigma 2 pseudogene
55853	6.55e-01	5.71e-01	0.1143	0.566799	0.064766	222.73	IDI2-AS1	IDI2 antisense RNA 1
85437	6.55e-01	5.71e-01	0.0735	0.566738	0.04166	639.49	ZCRB1	zinc finger CCHC-type and RNA binding motif containing 1
55622	6.56e-01	5.71e-01	0.0942	0.56646	0.053374	370.61	TTC27	tetratricopeptide repeat domain 27
144715	6.56e-01	5.71e-01	0.1755	0.566314	0.099367	94.29	RAD9B	RAD9 checkpoint clamp component B
102466190	6.56e-01	5.72e-01	0.2693	0.565127	0.152167	38.89	MIR6721	microRNA 6721
55578	6.56e-01	5.72e-01	0.067	0.565086	0.037848	916.86	SUPT20H	SPT20 homolog, SAGA complex component
7473	6.56e-01	5.72e-01	0.2141	0.565131	0.120974	65.9	WNT3	Wnt family member 3
105373095	6.57e-01	5.72e-01	0.1491	-0.564855	-0.08424	140.61	SELENOO-AS1	SELENOO antisense RNA 1
285352	6.57e-01	5.73e-01	0.2859	-0.563619	-0.161113	35.33	KIF9-AS1	KIF9 antisense RNA 1
7404	6.58e-01	5.73e-01	0.1053	-0.563375	-0.059301	274.06	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked
141	6.58e-01	5.74e-01	0.1702	-0.562666	-0.095793	111.33	ADPRH	ADP-ribosylarginine hydrolase
107984847	6.58e-01	5.74e-01	0.389	-0.562255	-0.218733	19.36	LOC107984847	replaced by ID 100288069
106660613	6.58e-01	5.74e-01	0.3621	-0.562174	-0.203552	22.04	LINC00680-GUSBP4	LINC00680-GUSBP4 readthrough
100306951	6.58e-01	5.74e-01	0.308	-0.562363	-0.173222	31.04	PITPNA-AS1	PITPNA antisense RNA 1
256933	6.58e-01	5.74e-01	0.4523	-0.562128	-0.254239	14.32	NPB	neuropeptide B
4558	6.58e-01	5.74e-01	0.1587	-0.562141	-0.089211	142.63	TRNF	tRNA-Phe
54862	6.58e-01	5.74e-01	0.0808	0.561861	0.045382	478.79	CC2D1A	coiled-coil and C2 domain containing 1A
23075	6.59e-01	5.75e-01	0.0561	-0.561389	-0.031478	1184.46	SWAP70	switching B cell complex subunit SWAP70
126119	6.59e-01	5.75e-01	0.0947	0.561426	0.053153	395.54	JOSD2	Josephin domain containing 2
7562	6.59e-01	5.75e-01	0.1612	0.561139	0.090476	112.87	ZNF708	zinc finger protein 708
116541	6.59e-01	5.75e-01	0.1148	0.560521	0.06437	243.7	MRPL54	mitochondrial ribosomal protein L54
285905	6.59e-01	5.75e-01	0.3803	-0.560456	-0.213168	19.51	INTS4P1	integrator complex subunit 4 pseudogene 1
155435	6.59e-01	5.75e-01	0.0641	-0.560381	-0.035931	816.35	RBM33	RNA binding motif protein 33
200035	6.60e-01	5.76e-01	0.1626	-0.55941	-0.090962	109.08	NUDT17	nudix hydrolase 17
113179	6.60e-01	5.76e-01	0.2602	0.558836	0.145394	42.5	ADAT3	adenosine deaminase tRNA specific 3
100132062	6.61e-01	5.77e-01	0.2898	-0.558348	-0.161808	33.86	LOC100132062	uncharacterized LOC100132062
105378828	6.61e-01	5.77e-01	0.5165	-0.558152	-0.288294	11.02	CLCA4-AS1	CLCA4 antisense RNA 1
388561	6.61e-01	5.77e-01	0.1553	0.558094	0.086649	125.29	ZNF761	zinc finger protein 761
51031	6.61e-01	5.77e-01	0.0748	-0.55798	-0.04175	608.61	GLOD4	glyoxalase domain containing 4
100507171	6.61e-01	5.77e-01	0.1906	-0.55766	-0.10627	79.06	BOLA3-DT	BOLA3 divergent transcript
5451	6.61e-01	5.77e-01	0.1044	0.557247	0.058187	289.82	POU2F1	POU class 2 homeobox 1
113675	6.61e-01	5.78e-01	0.1749	0.557022	0.097436	106.13	SDSL	serine dehydratase like
4482	6.62e-01	5.78e-01	0.1321	0.556918	0.073591	189.65	MSRA	methionine sulfoxide reductase A
55905	6.62e-01	5.78e-01	0.0525	0.556798	0.02923	1376	RNF114	ring finger protein 114
51011	6.62e-01	5.78e-01	0.1206	0.55666	0.067136	217.6	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A
100126793	6.62e-01	5.78e-01	0.3223	0.55659	0.179386	27.19	GHRLOS	ghrelin opposite strand/antisense RNA
344967	6.62e-01	5.78e-01	0.3933	-0.556515	-0.218904	18.18	LOC344967	acyl-CoA thioesterase 7 pseudogene
112849	6.62e-01	5.78e-01	0.0826	0.556392	0.045963	590.97	L3HYPDH	trans-L-3-hydroxyproline dehydratase
149840	6.62e-01	5.78e-01	0.3593	-0.556291	-0.199859	23.97	SHLD1	shieldin complex subunit 1
158135	6.62e-01	5.79e-01	0.1415	-0.55552	-0.078616	167.85	TTLL11	tubulin tyrosine ligase like 11
55070	6.63e-01	5.79e-01	0.1466	0.555079	0.081397	132.31	DET1	DET1 partner of COP1 E3 ubiquitin ligase
84527	6.63e-01	5.79e-01	0.1605	-0.554479	-0.088999	116.52	ZNF559	zinc finger protein 559
404734	6.63e-01	5.79e-01	0.0634	0.554271	0.035113	837.74	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3 readthrough
106635532	6.63e-01	5.80e-01	0.1188	-0.554079	-0.065821	214.29	SNORA100	small nucleolar RNA, H/ACA box 100
54752	6.63e-01	5.80e-01	0.4748	-0.553871	-0.262984	12.55	FNDC8	fibronectin type III domain containing 8
645967	6.64e-01	5.81e-01	0.4863	-0.552644	-0.268753	11.98	LOC645967	uncharacterized LOC645967
105370384	6.64e-01	5.80e-01	0.2268	0.552667	0.125364	55.81	LOC105370384	uncharacterized LOC105370384
54879	6.65e-01	5.81e-01	0.1107	0.551688	0.061088	253.15	ST7L	suppression of tumorigenicity 7 like
58484	6.65e-01	5.81e-01	0.5813	0.551618	0.320653	9	NLRC4	NLR family CARD domain containing 4
84060	6.65e-01	5.81e-01	0.1134	0.551535	0.062562	234.36	RBM48	RNA binding motif protein 48
220992	6.65e-01	5.81e-01	0.2899	0.551393	0.159867	35.36	ZNF485	zinc finger protein 485
619567	6.65e-01	5.82e-01	0.3838	0.55102	0.211489	21.48	SNORD2	small nucleolar RNA, C/D box 2
56666	6.65e-01	5.82e-01	0.2467	-0.550954	-0.135934	49.38	PANX2	pannexin 2
10898	6.65e-01	5.82e-01	0.1066	0.55084	0.05871	281.19	CPSF4	cleavage and polyadenylation specific factor 4
56999	6.65e-01	5.82e-01	0.3915	-0.550535	-0.215539	18.6	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9
79135	6.66e-01	5.82e-01	0.1947	-0.550245	-0.107115	76.46	APOO	apolipoprotein O
137682	6.66e-01	5.82e-01	0.1431	-0.5499	-0.078712	152.51	NDUFAF6	NADH:ubiquinone oxidoreductase complex assembly factor 6
140461	6.66e-01	5.83e-01	0.0865	-0.54932	-0.04752	438.47	ASB8	ankyrin repeat and SOCS box containing 8
81542	6.67e-01	5.83e-01	0.0635	0.548806	0.034828	1084.86	TMX1	thioredoxin related transmembrane protein 1
90141	6.67e-01	5.83e-01	0.2215	-0.548428	-0.121484	63.37	EFCAB11	EF-hand calcium binding domain 11
10667	6.67e-01	5.84e-01	0.1755	0.548224	0.096228	100.87	FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial
133383	6.67e-01	5.84e-01	0.1812	-0.547904	-0.099257	87.57	SETD9	SET domain containing 9
9482	6.67e-01	5.84e-01	0.1021	-0.54766	-0.055941	292.26	STX8	syntaxin 8
285550	6.67e-01	5.84e-01	0.0886	0.547413	0.048514	427.86	FAM200B	family with sequence similarity 200 member B
51650	6.67e-01	5.84e-01	0.1138	-0.547379	-0.0623	256.85	MRPS33	mitochondrial ribosomal protein S33
100303453	6.68e-01	5.84e-01	0.1486	-0.547062	-0.081268	142.06	TSNAX-DISC1	TSNAX-DISC1 readthrough (NMD candidate)
105373878	6.68e-01	5.84e-01	0.361	-0.547021	-0.197487	21.65	TNS1-AS1	TNS1 antisense RNA 1
146880	6.68e-01	5.84e-01	0.2611	0.547079	0.142851	48.95	ARHGAP27P1	Rho GTPase activating protein 27 pseudogene 1
105379054	6.68e-01	5.85e-01	0.4257	0.546652	0.232694	15.98	VCAN-AS1	VCAN antisense RNA 1
2140	6.68e-01	5.85e-01	0.0968	-0.546523	-0.0529	410.59	EYA3	EYA transcriptional coactivator and phosphatase 3
113235	6.68e-01	5.85e-01	0.1356	0.546283	0.07408	170.33	SLC46A1	solute carrier family 46 member 1
84058	6.68e-01	5.85e-01	0.1132	0.545749	0.061795	245.23	WDR54	WD repeat domain 54
107986326	6.68e-01	5.85e-01	0.4983	0.545733	0.271913	11.14	LOC107986326	uncharacterized LOC107986326
51318	6.68e-01	5.85e-01	0.0807	0.545627	0.044013	522.9	MRPL35	mitochondrial ribosomal protein L35
64897	6.68e-01	5.85e-01	0.1258	-0.54553	-0.068625	202.42	C12orf43	chromosome 12 open reading frame 43
6727	6.68e-01	5.85e-01	0.1038	-0.545429	-0.056636	2439.6	SRP14	signal recognition particle 14
65265	6.68e-01	5.86e-01	0.081	-0.545315	-0.04418	499.71	C8orf33	chromosome 8 open reading frame 33
79701	6.68e-01	5.86e-01	0.088	-0.545302	-0.047982	408.34	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3
105374938	6.68e-01	5.86e-01	0.538	-0.545155	-0.293295	9.94	LOC105374938	uncharacterized LOC105374938
101929950	6.68e-01	5.86e-01	0.2493	-0.545107	-0.135915	47.7	LOC101929950	puromycin-sensitive aminopeptidase-like protein
147948	6.68e-01	5.86e-01	0.2513	0.545174	0.137025	46.66	ZNF582	zinc finger protein 582
100129460	6.68e-01	5.86e-01	0.2912	0.545032	0.158687	33.01	DPY19L1P1	DPY19L1 pseudogene 1
55585	6.69e-01	5.86e-01	0.063	0.544574	0.03431	869.91	UBE2Q1	ubiquitin conjugating enzyme E2 Q1
55633	6.69e-01	5.87e-01	0.1129	0.543864	0.061427	234.91	TBC1D22B	TBC1 domain family member 22B
388753	6.70e-01	5.87e-01	0.137	-0.543451	-0.074454	160.43	COA6	cytochrome c oxidase assembly factor 6
132789	6.70e-01	5.87e-01	0.1052	0.543389	0.057145	271.38	GNPDA2	glucosamine-6-phosphate deaminase 2
107987222	6.70e-01	5.87e-01	0.2467	0.542928	0.133946	47.29	LOC107987222	
